,RaT,Pr,RaS,Sc,x,Tbar,σTbar,Tp2,σTp2,chiT,σchiT,epsilon,σepsilon,vxT,σvxT,vxp2,σvxp2,vxvy,σvxvy,vxvz,σvxvz,vyT,σvyT,vybar,σvybar,vyp2,σvyp2,vzT,σvzT,vzbar,σvzbar,vzp2,σvzp2,Rρ,ν,κT,κS
66,-20000.0,1.0,100000000.0,100.0,0.28945856413865145,-0.08336229469434495,0.007074952911423561,0.012834032578847155,0.0015030118982047357,0.0013537639008415984,0.0001222027774997444,0.00176894838465311,0.00022663116365112852,-0.002425811797955507,0.0004072421572262127,0.0025379530141833254,0.0005378476428245298,0.0018758902082954072,0.0004426393119986198,7.505835281330185e-06,0.0002176448000752744,-0.01676726190909669,0.0023933702424899675,0.08439393651472317,0.012214806186365362,0.016139948099246945,0.0031500055695857163,3.9876630210544946e-05,0.0009243621560477436,-0.0008907614116368083,0.007106468918643528,0.0056215259777822255,0.0011158747297261963,0.02,0.001,0.001,1e-05
67,-20000.0,1.0,100000000.0,100.0,0.2961780929198822,-0.0801110187249842,0.006882258144384058,0.012740520423128926,0.0014911707758208904,0.0013340876155548858,0.00012118411013855565,0.001769479549113433,0.00022803099658178153,-0.0024373861717608414,0.0004100661539692776,0.002590748171274269,0.0005480727705888555,0.0019119555940035904,0.0004493243482654362,7.506139304283148e-06,0.00022308269103631431,-0.016236409371883795,0.0023344835946321548,0.08153268491640916,0.011955226233041181,0.016156738686643333,0.003124999662026173,4.1853187817317126e-05,0.0009175884313161458,-0.0008790225568008842,0.007067152112246891,0.005629057068755427,0.0011103050947071959,0.02,0.001,0.001,1e-05
68,-20000.0,1.0,100000000.0,100.0,0.3029403409445799,-0.07691432685866334,0.006696947288302765,0.01264889703716761,0.001479777993589609,0.001315575914842689,0.00012016726583792657,0.0017699399290758142,0.0002295137960161551,-0.0024481974126972636,0.0004127551117993211,0.0026422064599546735,0.0005580053713403228,0.0019468695318495008,0.00045571291910935746,7.494836706271701e-06,0.00022848670528272778,-0.015726722548185194,0.0022778791420162256,0.07867074822696121,0.011700902819436986,0.016168920752033116,0.003099105824383992,4.3754808893270624e-05,0.0009115327120285754,-0.000866114619432904,0.007023578355458369,0.005637253082097687,0.0011057245479648816,0.02,0.001,0.001,1e-05
69,-20000.0,1.0,100000000.0,100.0,0.3097438909062151,-0.07376879225518705,0.0065195483782020365,0.012559425641338922,0.0014688605915303744,0.0012981660026417743,0.00011922015245879375,0.0017703295087383572,0.0002310797141294905,-0.002458285219698811,0.0004153087326644508,0.0026922719313757933,0.0005676358409157509,0.0019806090190368623,0.00046181373538612953,7.472789413475458e-06,0.00023384114717748937,-0.015237928732088027,0.0022235198628036295,0.075808899138575,0.01145252485190513,0.01617690573406983,0.003072646281963903,4.555176139627205e-05,0.0009062078958250113,-0.0008521026033904513,0.006975753872523573,0.005646292828800953,0.0011022228187389299,0.02,0.001,0.001,1e-05
70,-20000.0,1.0,100000000.0,100.0,0.316587316841743,-0.07067111867027084,0.006350575657305379,0.012472334985037756,0.001458439535798951,0.0012818006943256495,0.00011840136096124419,0.0017706567177913077,0.00023270952353999467,-0.0024676866610265453,0.0004177265536025474,0.0027408913427756764,0.0005769539903826015,0.0020131538211929064,0.0004676375687180805,7.441891908282308e-06,0.0002391297322274128,-0.014769743880313853,0.00217136748714541,0.07294769708502569,0.011210701766914266,0.01618108061564164,0.0030459089476535827,4.7210602246017335e-05,0.000901632760259901,-0.0008370470344645313,0.006923732343275355,0.005656333584112386,0.0010998700376765739,0.02,0.001,0.001,1e-05
71,-20000.0,1.0,100000000.0,100.0,0.3234691844304721,-0.06761813148541175,0.0061905252398414415,0.01238782149317428,0.0014485263932241808,0.001266429095559962,0.00011775194788740357,0.001770927100263671,0.00023438165314564285,-0.0024764356974555763,0.00042000811409395415,0.0027880143510410327,0.0005859494895215907,0.002044485601362956,0.0004731974137422683,7.405076379830433e-06,0.00024433614203129433,-0.01432188006015293,0.0021213862350221067,0.07008751752519193,0.010976009952304881,0.016181808179337936,0.003019138914552967,4.869500993242789e-05,0.0008978281794194846,-0.0008209966601549668,0.006867625219974727,0.005667508688042822,0.0010987184044145076,0.02,0.001,0.001,1e-05
72,-20000.0,1.0,100000000.0,100.0,0.3303880512946853,-0.06460676527347059,0.006039864142630447,0.012306051346438238,0.0014391216071132518,0.0012520081175751586,0.00011729515321232975,0.001771149240741264,0.00023609411301712884,-0.002484562963990086,0.00042215331375099684,0.0028335936633984453,0.0005946121564054889,0.002074588565509143,0.00047850760652996344,7.366227081563314e-06,0.0002494445107868056,-0.013894049155061313,0.0020735471784216744,0.06722858979608748,0.01074896666664159,0.01617942243010866,0.0029925468840390442,4.996778416892127e-05,0.0008948113127158874,-0.0008039811470631856,0.00680760855602177,0.005679924183528014,0.0010988040081695008,0.02,0.001,0.001,1e-05
73,-20000.0,1.0,100000000.0,100.0,0.33734246730194906,-0.06163405021783316,0.0058990137552616785,0.012227162834611739,0.001430214202711445,0.0012385033929093114,0.0001170399616340094,0.001771343782937751,0.00023785330387510878,-0.002492095936647767,0.0004241630085961809,0.0028775851180479575,0.0006029321754741701,0.0021034489075573326,0.00048358304168098976,7.3299800173148785e-06,0.00025443976371772455,-0.01348596316147468,0.0020278268936150244,0.06437103588213967,0.01052994319640001,0.01617423332664364,0.0029663304773517207,5.099406792545158e-05,0.0008925891219889308,-0.0007860045304140185,0.0067439257708091635,0.005693654727553435,0.0011001481616464807,0.02,0.001,0.001,1e-05
74,-20000.0,1.0,100000000.0,100.0,0.3443309748690487,-0.05869710032137687,0.005768330464903108,0.012151269363310464,0.0014217824153863073,0.0012258882403614214,0.00011698319305194398,0.001771527294145585,0.00023964311290338632,-0.002499059507315674,0.0004260397335791629,0.002919947708062957,0.0006109003668234356,0.0021310539024027354,0.0004884379145807616,7.3013897566798886e-06,0.00025930777803397434,-0.013097333965962174,0.00198420096258909,0.06151491862521583,0.010319186583732409,0.01616653599018464,0.0029406703240242886,5.174546463868913e-05,0.0008911528252843991,-0.0007670403957456822,0.006676885884781488,0.005708739449390114,0.00110275795259458,0.02,0.001,0.001,1e-05
75,-20000.0,1.0,100000000.0,100.0,0.35135210926748417,-0.05579310630502337,0.0056480871130771045,0.012078463240130953,0.0014137944553159326,0.0012141401272095875,0.0001171081466084169,0.0017717052898349188,0.0002414381235454414,-0.0025054768498358583,0.00042778830297489795,0.002960643496659482,0.0006185086154043094,0.0021573929320665352,0.0004930846504764425,7.285508876477801e-06,0.0002640354333183361,-0.012727876490831371,0.0019426361369983263,0.058660222665588735,0.0101168527677776,0.016156632282084773,0.002915714718076909,5.220417666015835e-05,0.0008904745843563958,-0.0007470295761928885,0.00660685714905385,0.0057251784921827,0.0011066260616769143,0.02,0.001,0.001,1e-05
76,-20000.0,1.0,100000000.0,100.0,0.3584043989304643,-0.05291933484663056,0.005538457847670197,0.012008820078527655,0.0014062089209162653,0.001203235293708546,0.00011738255546428811,0.001771888352967661,0.00024323472801078677,-0.0025113704728873852,0.0004294160665636373,0.0029996373917719637,0.0006257503663635703,0.002182456891943075,0.0004975334196775207,7.2869701316522256e-06,0.00026861065889458816,-0.01237731582362996,0.0019030865341695868,0.05580683021590456,0.009922988007969523,0.01614484248387394,0.0028915635985832726,5.236615075531123e-05,0.0008905071465272709,-0.0007258809558057821,0.006534256822874056,0.005742930741522569,0.0011117299398418195,0.02,0.001,0.001,1e-05
77,-20000.0,1.0,100000000.0,100.0,0.3654863657613337,-0.05007313513981613,0.005439507687173994,0.011942403081977745,0.001398974955096154,0.0011931436964154579,0.0001177607816680944,0.0017720833902282263,0.00024503772286579953,-0.002516763289614111,0.000430932647251877,0.0030368967776475972,0.000632620944613008,0.002206238604573368,0.000501791800658214,7.309618119126278e-06,0.0002730225433002891,-0.012045400742928716,0.0018655109529054723,0.05295450181905658,0.00973758005418006,0.01613151229267034,0.0028682874412617964,5.224246790861518e-05,0.0008911864555606313,-0.0007034751275871469,0.006459538414197902,0.0057619129778831496,0.0011180304419661914,0.02,0.001,0.001,1e-05
78,-20000.0,1.0,100000000.0,100.0,0.3725965254433691,-0.04725195240197128,0.005351186593390038,0.01187926624748938,0.0013920329047527242,0.001183826895780489,0.00011819184493296682,0.0017722722978565132,0.00024684716244698925,-0.002521679490603321,0.0004323491759401362,0.003072391134833964,0.0006391175676869468,0.002228733109659052,0.0005058647876333775,7.356137282949357e-06,0.0002772615074137198,-0.011731913776820079,0.0018298907901769452,0.050102902692269455,0.009560629348715325,0.016117009783437098,0.002845964753067193,5.1858855852538576e-05,0.0008924367357972313,-0.0006796706807241652,0.00638317860773629,0.005782000458703789,0.0011254700218255717,0.02,0.001,0.001,1e-05
79,-20000.0,1.0,100000000.0,100.0,0.3797333877508783,-0.04445334617229947,0.0052733254377121145,0.011819455894809518,0.0013853168187446534,0.001175240035701899,0.00011862984180894387,0.0017724222022177155,0.00024866453574964837,-0.0025261450317191608,0.000433677272760784,0.0031060918284155285,0.0006452390913830557,0.002249937067869497,0.0005097550771254931,7.427669364948033e-06,0.000281319512618227,-0.011436671142096715,0.001796225507212146,0.04725167682163025,0.009392149409323624,0.016101700104870355,0.002824683600213009,5.1253723811371644e-05,0.0008941772675654893,-0.0006543134701378251,0.006305665838967585,0.005803028858150209,0.001133970564692571,0.02,0.001,0.001,1e-05
80,-20000.0,1.0,100000000.0,100.0,0.3868954568615386,-0.04167501045684064,0.005205631634970711,0.011763010769113805,0.0013787596619803896,0.0011673369383311419,0.00011904280467615086,0.0017725129263466892,0.0002504836262471224,-0.00253018764251858,0.000434928079753557,0.0031379720497402334,0.0006509856762649042,0.002269849351250621,0.0005134637627614817,7.523474346912299e-06,0.0002851901894003765,-0.011159516674029016,0.0017645207253076816,0.044400488255223046,0.009232163731526261,0.016085911824001927,0.0028045326056299964,5.047519464974593e-05,0.0008963295788453412,-0.0006272489892552922,0.0062274925456305965,0.005824797561828459,0.0011434311246186777,0.02,0.001,0.001,1e-05
81,-20000.0,1.0,100000000.0,100.0,0.39408123166990705,-0.03891479211499673,0.005147685169228784,0.011709961718011598,0.0013723007893058326,0.0011600758515845934,0.00011941882450699152,0.0017725573758092346,0.0002522962449626612,-0.002533836361734634,0.00043611144385337136,0.0031680066955883457,0.0006563585681435342,0.002288470362117488,0.0005169905284951243,7.640739020939367e-06,0.00028886879011084016,-0.010900307976883858,0.0017347772555971245,0.0415489883057544,0.009080689632532363,0.016069919131000823,0.002785599802448881,4.957745281795578e-05,0.0008988233035232871,-0.0005983371362358168,0.006149153441042114,0.005847074318141765,0.0011537261304216042,0.02,0.001,0.001,1e-05
82,-20000.0,1.0,100000000.0,100.0,0.40128920610203944,-0.036170704505737276,0.005098937562352754,0.011660332119678247,0.0013658940879322167,0.0011534229969588495,0.00011976895641990624,0.0017725903857034489,0.0002540959237060998,-0.002537120728735577,0.00043723521678000883,0.0031961720973757457,0.0006613600823607202,0.002305802442334651,0.0005203335163282113,7.77466343660702e-06,0.0002923519447374228,-0.01065891418510989,0.0017069914669588365,0.03869677957674648,0.008937724887640663,0.016053947758248137,0.0027679885788974424,4.861672847248847e-05,0.0009015991623473573,-0.0005674677375997567,0.006071150918356819,0.00586960112064484,0.0011647048205580784,0.02,0.001,0.001,1e-05
83,-20000.0,1.0,100000000.0,100.0,0.40851786943114937,-0.03344093431659277,0.005058716775180664,0.011614139914080253,0.0013595147058932755,0.001147352040519673,0.0001201243641376584,0.0017726407506282345,0.00025587084398467664,-0.0025400697753290144,0.0004383047199283908,0.003222445658215121,0.0006659936697354322,0.0023218493867775123,0.000523489128281222,7.918835828844277e-06,0.0002956371587958958,-0.010435217086955266,0.0016811573103541458,0.035843426557097345,0.008803269454647567,0.016038194463165758,0.0027518170269268676,4.7647318662305825e-05,0.0009046081099019466,-0.000534574546890709,0.0059940062584039056,0.005892101210704052,0.0011761925250029321,0.02,0.001,0.001,1e-05
84,-20000.0,1.0,100000000.0,100.0,0.4157657065942432,-0.03072384046446465,0.005026240136177454,0.01157140105146046,0.0013531626703551926,0.0011418398267502873,0.00012052551632331066,0.0017727210760886515,0.00025761304136109095,-0.00254271094911356,0.000439322475670318,0.0032468056039564436,0.0006702638200459139,0.0023366162595252465,0.0005264519252035209,8.065826136880386e-06,0.0002987220292352677,-0.010229109471107755,0.0016572704021360289,0.03298854951016153,0.00867738352499823,0.0160228388694433,0.0027371852161253126,4.671803446952814e-05,0.0009078066864125021,-0.0004996458591553053,0.005918274139827673,0.005914286788930468,0.001187993885873887,0.02,0.001,0.001,1e-05
85,-20000.0,1.0,100000000.0,100.0,0.4230311985096639,-0.028017944873413966,0.005000636279454437,0.011532132957344234,0.0013468629960672566,0.0011368612121665845,0.00012100592348522641,0.0017728354609574599,0.00025931055122706124,-0.0025450691018374773,0.0004402881741454723,0.0032692308139156737,0.0006741756217165533,0.002350109657811302,0.0005292151839337659,8.207949320305047e-06,0.0003016033419523715,-0.01004049158867915,0.0016353306377959857,0.030131809789123117,0.00856018666150815,0.016008040821759814,0.002724152556095027,4.5869308137548874e-05,0.0009111499450352734,-0.0004627303360861832,0.005844557600797242,0.005935866860384595,0.0011998977261315558,0.02,0.001,0.001,1e-05
86,-20000.0,1.0,100000000.0,100.0,0.4303128223954766,-0.02532191611298084,0.004980975753605146,0.011496356427275424,0.0013406631179965853,0.001132386594615197,0.0001215775875520543,0.0017729955777550097,0.0002609544035847199,-0.0025471656938049784,0.0004411988237318057,0.003289700670393481,0.0006777341171913857,0.00236233750043745,0.0005317710689474181,8.338143454788174e-06,0.00030427630706705714,-0.00986926726606102,0.001615338669872848,0.027272899509537173,0.008451865303013752,0.01599393583332701,0.002712729145468719,4.513108789738734e-05,0.0009145842383229778,-0.00042393679108969703,0.005773520414398342,0.005956554639377257,0.0012116829593702646,0.02,0.001,0.001,1e-05
