,RaT,Pr,RaS,Sc,x,Sbar,σSbar,Sp2,σSp2,chiS,σchiS,vxS,σvxS,vyS,σvyS,vzS,σvzS,Rρ,ν,κT,κS
20,10000000.0,10.0,-2000000.0,100.0,0.007976091341227065,0.28256764975518156,0.005606905581041917,0.0056255263247489305,0.0007989745918038016,0.006884710824599405,0.00023109093745371598,3.454792460462322e-05,8.55958981226573e-06,0.026637215510164843,0.0015711038490006188,-9.366431774311008e-05,0.00031232144657052644,50.0,0.001,0.0001,1e-05
21,10000000.0,10.0,-2000000.0,100.0,0.00854723063439733,0.26868152057332884,0.005766431431518428,0.0061415948553481085,0.0008308010593037977,0.006489510852066972,0.0001881068871207831,4.1942117251817555e-05,9.94653820397619e-06,0.026965919283578485,0.0016216231757829544,-9.527462927967712e-05,0.0003190611311005717,50.0,0.001,0.0001,1e-05
22,10000000.0,10.0,-2000000.0,100.0,0.00913519014951017,0.2548436515179744,0.005881269905051883,0.006622946673677859,0.0008497324900465807,0.00607291929964933,0.00015273279997279657,5.016905317710945e-05,1.1374126732518138e-05,0.027159012356157697,0.0016650093496559666,-9.647247312961896e-05,0.00032437731330434795,50.0,0.001,0.0001,1e-05
23,10000000.0,10.0,-2000000.0,100.0,0.009739949763350936,0.24112918396912228,0.005949288453764843,0.007056819331850638,0.0008554954447606397,0.005642908636004469,0.0001266080288111382,5.9164992821873194e-05,1.281320932165125e-05,0.02721949421517581,0.0017008227348217742,-9.727572566965431e-05,0.00032829113255835387,50.0,0.001,0.0001,1e-05
24,10000000.0,10.0,-2000000.0,100.0,0.010361488777713174,0.2276125198897477,0.005970048596876629,0.0074322556733975725,0.000848652082167052,0.005207579654903446,0.00010995093404620924,6.884014454980709e-05,1.423599894939317e-05,0.02715375595736684,0.0017287614773305894,-9.770784449511544e-05,0.0003308451747852151,50.0,0.001,0.0001,1e-05
25,10000000.0,10.0,-2000000.0,100.0,0.010999785920106808,0.21436528256907164,0.005944832607592532,0.007740739460532078,0.0008305094689876758,0.004774668243195875,0.00010099434184202439,7.908347570296157e-05,1.5618048898793128e-05,0.026968921185269792,0.0017486891629437031,-9.779787012799503e-05,0.0003321029436570523,50.0,0.001,0.0001,1e-05
26,10000000.0,10.0,-2000000.0,100.0,0.011654819344486145,0.20145443150771494,0.005876527572711621,0.007976600828749646,0.0008029473845307961,0.004351156953078887,9.661540673482613e-05,8.976874288618406e-05,1.693973201264223e-05,0.02667439269268985,0.0017606447604652646,-9.757777956121753e-05,0.00033214176638963886,50.0,0.001,0.0001,1e-05
27,10000000.0,10.0,-2000000.0,100.0,0.012326566631997826,0.18894065019830275,0.005769385409403275,0.008137170782089805,0.000768195900157072,0.003943001121879533,9.386141569295316e-05,0.00010076098266378914,1.818707619131237e-05,0.026280569783717077,0.0017648419772400433,-9.708136360458053e-05,0.00033105026608024914,50.0,0.001,0.0001,1e-05
28,10000000.0,10.0,-2000000.0,100.0,0.013015004791748108,0.17687707521269455,0.005628692263766012,0.008222697093022376,0.0007285984228697857,0.003554982846199886,9.08731356299758e-05,0.00011192286774013157,1.935194307572973e-05,0.025798611715012926,0.0017616556026518574,-9.634250970996956e-05,0.0003289238075930243,50.0,0.001,0.0001,1e-05
29,10000000.0,10.0,-2000000.0,100.0,0.013720110261589424,0.16530841240648922,0.005460389338788174,0.008236060402439698,0.0006863943737492138,0.003190661220689916,8.685691637666018e-05,0.00012312053256682481,2.0431575449728048e-05,0.025240810071678315,0.0017516068769533456,-9.539424788811534e-05,0.0003258619052902311,50.0,0.001,0.0001,1e-05
30,10000000.0,10.0,-2000000.0,100.0,0.014441858908926991,0.1542704463275933,0.005270690386558172,0.008182345327137132,0.0006435492086218022,0.002852416257943886,8.170213723854537e-05,0.00013422834954520557,2.142762042490075e-05,0.02461887438764388,0.001735320008057407,-9.426853230037919e-05,0.00032196690713220396,50.0,0.001,0.0001,1e-05
31,10000000.0,10.0,-2000000.0,100.0,0.015180226031544924,0.14378991358691856,0.005065735979434454,0.00806832426272036,0.0006016476458765249,0.0025415452640283735,7.564442201620873e-05,0.00014513280818726534,2.234483765884127e-05,0.023945504794518332,0.0017135134289303397,-9.299556941612348e-05,0.0003173422070238655,50.0,0.001,0.0001,1e-05
32,10000000.0,10.0,-2000000.0,100.0,0.015935186358451536,0.1338847169492278,0.004851312849486912,0.007901911258924704,0.0005618525486821252,0.002258418242258189,6.90565936684933e-05,0.00015573493395959693,2.3189748411375283e-05,0.02323188654134894,0.001686936339951293,-9.160392906819646e-05,0.00031209289669883273,50.0,0.001,0.0001,1e-05
33,10000000.0,10.0,-2000000.0,100.0,0.016706714050744143,0.12456438713901005,0.004632652463998593,0.007691632611791326,0.000524917728508866,0.00200264670081505,6.233533320907923e-05,0.00016595184347109598,2.3969501570002247e-05,0.022489905208615265,0.0016563795451222099,-9.011947725858393e-05,0.0003063244636674002,50.0,0.001,0.0001,1e-05
34,10000000.0,10.0,-2000000.0,100.0,0.017494782702493522,0.11583077516013705,0.00441430573470587,0.007446156013007148,0.0004912368797288127,0.0017732634594614448,5.583947335850991e-05,0.00017571683109107497,2.4691100025597856e-05,0.02172940365680225,0.0016226050475494057,-8.85653650020052e-05,0.00030014331963805355,50.0,0.001,0.0001,1e-05
35,10000000.0,10.0,-2000000.0,100.0,0.018299365341647805,0.10767883716508872,0.004200086354717399,0.007173898904491295,0.00046090980149759444,0.0015688765560219879,4.9849930173960266e-05,0.00018497906960909642,2.5361115781105935e-05,0.02096062506055914,0.0015863780762394755,-8.696148242239651e-05,0.0002936546315985463,50.0,0.001,0.0001,1e-05
36,10000000.0,10.0,-2000000.0,100.0,0.019120434430955346,0.10009754150123243,0.00399306427076685,0.006882732260337437,0.00043381451716177925,0.0013878092260064506,4.454487618843246e-05,0.0001937023255593475,2.5985854792664974e-05,0.020191572201339016,0.0015483978797490672,-8.532562389553025e-05,0.0002869613171179208,50.0,0.001,0.0001,1e-05
37,10000000.0,10.0,-2000000.0,100.0,0.01995796186890736,0.09307074187882258,0.0037955973770815482,0.00657977102925855,0.0004096781268805147,0.001228208734050464,3.999786345688414e-05,0.00020186392851951048,2.6571737884616653e-05,0.019430401775784187,0.0015093459668097514,-8.367425044852039e-05,0.00028016150408033294,50.0,0.001,0.0001,1e-05
38,10000000.0,10.0,-2000000.0,100.0,0.0208119189906997,0.08657811606239556,0.003609379861317798,0.006271251094598707,0.0003881432307253254,0.0010881443498426593,3.619842439210487e-05,0.00020945311997511374,2.712539053290277e-05,0.018683069377215675,0.0014698217378494196,-8.202394614561795e-05,0.0002733476767805402,50.0,0.001,0.0001,1e-05
39,10000000.0,10.0,-2000000.0,100.0,0.0216822765692139,0.08059599756634057,0.00343550249957196,0.005962469896813864,0.00036882393817964584,0.0009656815441039892,3.3081581681255846e-05,0.0002164697842439772,2.765313830589243e-05,0.017955517991714926,0.0014303956927603542,-8.039155077283257e-05,0.00026660578160264946,50.0,0.001,0.0001,1e-05
40,10000000.0,10.0,-2000000.0,100.0,0.02256900481601745,0.0750982526385877,0.0032745124499340083,0.005657791128334363,0.00035134821267199847,0.0008589408757921315,3.0557889700682816e-05,0.00022292260591580198,2.816018941097981e-05,0.01725168886155272,0.0013915450156557826,-7.879421561799075e-05,0.0002600153377448808,50.0,0.001,0.0001,1e-05
41,10000000.0,10.0,-2000000.0,100.0,0.023472073382383385,0.07005699754698783,0.003126479492361129,0.0053606850827946015,0.0003353858361081485,0.0007661352563498735,2.853878684208445e-05,0.00022882771527829603,2.8650176449413886e-05,0.01657543300251731,0.0013537002913494383,-7.724814930965686e-05,0.0002536494217203501,50.0,0.001,0.0001,1e-05
42,10000000.0,10.0,-2000000.0,100.0,0.02439145136032897,0.0654433447081296,0.0029910646419775712,0.005073808044036144,0.00032066426676359544,0.0006855968465212247,2.6944272236345468e-05,0.00023420718843120256,2.9125539016817335e-05,0.01592889303893208,0.0013171843763677268,-7.576726733685644e-05,0.0002475739704216666,50.0,0.001,0.0001,1e-05
43,10000000.0,10.0,-2000000.0,100.0,0.025327107283673517,0.061227953741882606,0.0028676064251505293,0.004799089527826205,0.0003069719120057822,0.0006157886952527918,2.5693270128735562e-05,0.00023908796903134252,2.9588406844978268e-05,0.01531411640611259,0.001282261075999973,-7.436174525993513e-05,0.0002418466436400534,50.0,0.001,0.0001,1e-05
44,10000000.0,10.0,-2000000.0,100.0,0.026279009129115377,0.05738161246998879,0.0027552212030685233,0.004537837127987346,0.00029415212435317326,0.0005553110147099443,2.4699582368684267e-05,0.00024350040464038292,3.004126203909102e-05,0.014731770983055751,0.0012490938146915561,-7.3038290751888e-05,0.0002365141877869717,50.0,0.001,0.0001,1e-05
45,10000000.0,10.0,-2000000.0,100.0,0.027247124317327842,0.053875610299927976,0.0026529169664428727,0.004290828708474564,0.0002820933485252997,0.0005029062522030983,2.3880981630941102e-05,0.00024747674840004056,3.04866787278547e-05,0.01418247634288553,0.0012178031121685134,-7.180178292404864e-05,0.0002316106481733307,50.0,0.001,0.0001,1e-05
46,10000000.0,10.0,-2000000.0,100.0,0.028231419714074335,0.05068214843929625,0.002559693244763987,0.004058412071013901,0.0002707200107958274,0.0004574622040831573,2.3172636184411037e-05,0.0002510498343782946,3.092643861369849e-05,0.013665799038510652,0.0011884392083112891,-7.065721629757821e-05,0.000227154594493339,50.0,0.001,0.0001,1e-05
47,10000000.0,10.0,-2000000.0,100.0,0.02923186163134242,0.04777454823235152,0.002474613526117885,0.0038405865194044244,0.0002599836519232383,0.00041800607001886685,2.253242153707712e-05,0.00025425207455570666,3.136067411570932e-05,0.01318133344868403,0.0011610326799713657,-6.961011684131766e-05,0.00022314873222255605,50.0,0.001,0.0001,1e-05
48,10000000.0,10.0,-2000000.0,100.0,0.03024841582849669,0.0451275214584597,0.0023968393192759694,0.0036370908540510837,0.0002498531150135478,0.0003836901044279672,2.1932955997768774e-05,0.0002571148656051873,3.1787956089381865e-05,0.012727913515258111,0.0011355678858519958,-6.866510562796134e-05,0.00021957967083706897,50.0,0.001,0.0001,1e-05
49,10000000.0,10.0,-2000000.0,100.0,0.03128104751345073,0.04271725766249992,0.0023256379532301335,0.0034474680288313192,0.00024030379966266663,0.00035377602504586754,2.13554618472417e-05,0.00025966782199423385,3.220623510324157e-05,0.01230447881655212,0.0011120238624395117,-6.782390196487532e-05,0.0002164231388220577,50.0,0.001,0.0001,1e-05
50,10000000.0,10.0,-2000000.0,100.0,0.03232972134385792,0.040521581755477445,0.00226036844499339,0.00327113102401836,0.00023131097676788197,0.0003276236289437826,2.079062825795561e-05,0.0002619389760006586,3.261440664425014e-05,0.011909441665136437,0.001090348484892943,-6.708364768296865e-05,0.00021364928098591292,50.0,0.001,0.0001,1e-05
51,10000000.0,10.0,-2000000.0,100.0,0.03339440142832095,0.038519931368413765,0.00220045729797231,0.0031074011073775614,0.00022284859752426137,0.0003046822944499862,2.0234993629815488e-05,0.0002639551547348332,3.301356557854889e-05,0.011541376983457852,0.0010704883146525905,-6.64367313782139e-05,0.00021122996182678226,50.0,0.001,0.0001,1e-05
52,10000000.0,10.0,-2000000.0,100.0,0.03447505132762041,0.03669342073182041,0.002145381003191172,0.0029555493657098596,0.00021489042972996727,0.0002844824933392799,1.9685895938569216e-05,0.0002657430479425455,3.340744587289679e-05,0.011198505413073144,0.0010523611021983367,-6.587185963620627e-05,0.00020914002964982225,50.0,0.001,0.0001,1e-05
53,10000000.0,10.0,-2000000.0,100.0,0.03557163405596181,0.03502475030774711,0.0020946727660628582,0.0028148157854126147,0.00020740914228503353,0.00026662647010033285,1.914248450851558e-05,0.0002673285103889324,3.38011756006238e-05,0.010879261615566191,0.0010358825762841017,-6.537728835033422e-05,0.0002073587485039813,50.0,0.001,0.0001,1e-05
54,10000000.0,10.0,-2000000.0,100.0,0.036684112082241344,0.03349821907235255,0.0020479416511763153,0.002684439129395075,0.00020037540843026246,0.00025077798221064576,1.8606566403159683e-05,0.0002687359720086513,3.419914977208916e-05,0.010581867081831236,0.001020946818606317,-6.494403928092901e-05,0.00020586579634900945,50.0,0.001,0.0001,1e-05
55,10000000.0,10.0,-2000000.0,100.0,0.03781244733133063,0.032099579262416356,0.002004868293586115,0.0025636670288510994,0.0001937583648663966,0.00023665239125060015,1.8083605078398816e-05,0.0002699868369691395,3.460320285691254e-05,0.010304799594585983,0.0010074517470175144,-6.456802859431147e-05,0.00020464026904682003,50.0,0.001,0.0001,1e-05
56,10000000.0,10.0,-2000000.0,100.0,0.03895660118537975,0.030815997594068462,0.001965165162508774,0.00245177704517733,0.00018752775138560317,0.00022401020849502015,1.758147347985116e-05,0.0002710999224788907,3.5012741319948146e-05,0.010046404364362962,0.0009952765816645117,-6.424848363153974e-05,0.00020365640526230573,50.0,0.001,0.0001,1e-05
57,10000000.0,10.0,-2000000.0,100.0,0.04011653448513877,0.02963587245682446,0.001928527446146102,0.002348075985055068,0.00018165530419024065,0.0002126501261816442,1.7104669949962755e-05,0.00027209102092220995,3.54260076918786e-05,0.009805278788084452,0.0009843017752246878,-6.398511770178974e-05,0.00020288596380062867,50.0,0.001,0.0001,1e-05
58,10000000.0,10.0,-2000000.0,100.0,0.041292207531298364,0.028548792726803468,0.0018946158225360834,0.0022519129321374475,0.00017611563308313273,0.0002023999411517006,1.6650612645233892e-05,0.00027297414809207343,3.5841607840459895e-05,0.009579914954511718,0.0009743908059003596,-6.377492740521256e-05,0.00020229745892816432,50.0,0.001,0.0001,1e-05
59,10000000.0,10.0,-2000000.0,100.0,0.04248358008584832,0.027545366246410036,0.001863070679249453,0.002162670406371019,0.00017088479504664232,0.00019311094305175878,1.6213624676282614e-05,0.00027376054531995267,3.625901226018541e-05,0.009369045989711056,0.0009654158776881842,-6.36116803561747e-05,0.00020185985093456354,50.0,0.001,0.0001,1e-05
60,10000000.0,10.0,-2000000.0,100.0,0.043690611373454674,0.02661720241867152,0.0018335427208113725,0.0020797735121214356,0.000165938698172575,0.00018465858483871487,1.579121816745068e-05,0.00027445987834870514,3.66788784899485e-05,0.009171322203256773,0.000957243206461955,-6.348580851542344e-05,0.000201539536519849,50.0,0.001,0.0001,1e-05
61,10000000.0,10.0,-2000000.0,100.0,0.04491326008285537,0.02575674205482104,0.0018057147081360196,0.00200267998811719,0.000161251431417939,0.0001769397686565693,1.538364971178687e-05,0.00027507944706364805,3.710259446127644e-05,0.008985633746278778,0.0009497565199128668,-6.338552544927052e-05,0.00020130427569626074,50.0,0.001,0.0001,1e-05
62,10000000.0,10.0,-2000000.0,100.0,0.04615148436827407,0.024957248604607758,0.0017793146487486324,0.001930892560291975,0.0001567956384798028,0.00016986874810194963,1.4992157724762988e-05,0.00027562670001562604,3.753169007529592e-05,0.00881080476877013,0.0009428376980522025,-6.329670858758455e-05,0.0002011232017091465,50.0,0.001,0.0001,1e-05
63,10000000.0,10.0,-2000000.0,100.0,0.04740524185085246,0.024212634530956626,0.001754106687409433,0.0018639471664060653,0.00015254410966919252,0.00016337173104722768,1.4618964227573211e-05,0.00027610856811215325,3.796691487154285e-05,0.008645893996037367,0.0009363847602191929,-6.320397448258267e-05,0.0002009741939839763,50.0,0.001,0.0001,1e-05
64,10000000.0,10.0,-2000000.0,100.0,0.0486744896201006,0.023517478559237363,0.0017298766898136359,0.0018014248236707523,0.00014847445221421752,0.00015738294121771587,1.4264298296580133e-05,0.000276534048525727,3.840885332114543e-05,0.008489891987758512,0.0009302856939064539,-6.309168491380315e-05,0.0002008417079604209,50.0,0.001,0.0001,1e-05
65,10000000.0,10.0,-2000000.0,100.0,0.04995918423536558,0.02286687232196886,0.001706415917734689,0.0017429361003338762,0.00014457066215988048,0.00015184469708261436,1.3924364380087854e-05,0.00027691171342243806,3.885848339209508e-05,0.008342005486019998,0.0009244342476806247,-6.294772339546836e-05,0.0002007197052515692,50.0,0.001,0.0001,1e-05
66,10000000.0,10.0,-2000000.0,100.0,0.05125928172731828,0.02225648191403501,0.0016835288407500658,0.0016881334971200264,0.00014082105974007724,0.000146708660903508,1.3596169104729378e-05,0.0002772510653999751,3.931766401697528e-05,0.008201368600623008,0.0009187081016227729,-6.276605256628383e-05,0.00020060557630171853,50.0,0.001,0.0001,1e-05
67,10000000.0,10.0,-2000000.0,100.0,0.05257473759945824,0.021682399305943192,0.0016610441689531579,0.001636694597822037,0.00013721372542757927,0.0001419334036341776,1.32823036012137e-05,0.0002775584541409547,3.9788106079844764e-05,0.008067324320065619,0.0009129979031848851,-6.254741091474091e-05,0.00020050523495198408,50.0,0.001,0.0001,1e-05
68,10000000.0,10.0,-2000000.0,100.0,0.053905506829636685,0.02114121229519404,0.0016388340973393157,0.0015883367829718665,0.00013373800907070827,0.000137481542319071,1.298451616726914e-05,0.00027783947789904493,4.027098845548009e-05,0.007939142321852404,0.0009071955832243409,-6.229517516310151e-05,0.00020042986529951606,50.0,0.001,0.0001,1e-05
69,10000000.0,10.0,-2000000.0,100.0,0.05525154387159725,0.02062983439345193,0.001616812105957461,0.0015427965914461526,0.00013038671093724906,0.0001333197112957236,1.2698751644568685e-05,0.000278095653802575,4.0765810538822184e-05,0.007816289533355635,0.0009012264770115141,-6.201222959809785e-05,0.0002003992029762441,50.0,0.001,0.0001,1e-05
70,10000000.0,10.0,-2000000.0,100.0,0.05661280265653498,0.020145586227807925,0.0015949298625716826,0.00149984333554532,0.00012715667400561487,0.00012942006241226263,1.2421888071864135e-05,0.000278329722496083,4.1270469909455954e-05,0.007698157649489387,0.0008950297166657074,-6.169979789170363e-05,0.00020042770774245946,50.0,0.001,0.0001,1e-05
71,10000000.0,10.0,-2000000.0,100.0,0.05798923659467298,0.019686026805781406,0.0015731561232274999,0.0014592558241910548,0.00012404567017847875,0.00012575973090376427,1.215418034733311e-05,0.0002785426730808215,4.178092700226398e-05,0.007584330585066144,0.0008885815085275549,-6.135979418459545e-05,0.00020052106461570507,50.0,0.001,0.0001,1e-05
72,10000000.0,10.0,-2000000.0,100.0,0.059380798576856963,0.01924907508627141,0.001551473696811857,0.0014208411685239508,0.00012105326601486227,0.00012231892836595193,1.1895563381674185e-05,0.0002787381342171936,4.229234428765537e-05,0.00747432609014366,0.0008818657566343779,-6.099519316049384e-05,0.00020066724855745142,50.0,0.001,0.0001,1e-05
73,10000000.0,10.0,-2000000.0,100.0,0.06078744097616762,0.018832841041296122,0.0015298705812252962,0.0013844149660015045,0.0001181791756736253,0.00011907992644663874,1.1645858613904896e-05,0.00027891593704146923,4.2799443635993916e-05,0.007367852230909421,0.000874893204577215,-6.060946793258378e-05,0.00020084956965686233,50.0,0.001,0.0001,1e-05
74,10000000.0,10.0,-2000000.0,100.0,0.062209115649550645,0.018435734895240214,0.001508359540801825,0.0013498256443580119,0.00011542198857582144,0.00011602623043241718,1.1405465361065934e-05,0.00027907836318573066,4.329943755585459e-05,0.0072645492869273685,0.0008676742878691145,-6.020468936103652e-05,0.0002010510164709821,50.0,0.001,0.0001,1e-05
75,10000000.0,10.0,-2000000.0,100.0,0.06364577393946455,0.018056260239819672,0.001486986763910082,0.001316932056071751,0.00011277513583502425,0.00011313899932264354,1.1172171633032337e-05,0.0002792253510644264,4.379337545160906e-05,0.0071642224332724115,0.0008602474696720524,-5.978260531444276e-05,0.00020126805265223275,50.0,0.001,0.0001,1e-05
76,10000000.0,10.0,-2000000.0,100.0,0.06509736667554589,0.017693147768297092,0.0014658447112871403,0.0012856217859421298,0.00011022791932397578,0.00011039775610491013,1.094360519461832e-05,0.000279360999982298,4.4286191756523416e-05,0.007066595307750772,0.0008526527908899728,-5.9347083209180505e-05,0.00020149914771953943,50.0,0.001,0.0001,1e-05
77,10000000.0,10.0,-2000000.0,100.0,0.06656384417629213,0.017345172021391325,0.001445040714926935,0.0012557780629633543,0.00010776788781395924,0.00010778979915403449,1.0722904122561478e-05,0.00027948504392508416,4.478263055275477e-05,0.006971534300108779,0.0008449471107385549,-5.890576452949762e-05,0.00020174162552948492,50.0,0.001,0.0001,1e-05
78,10000000.0,10.0,-2000000.0,100.0,0.06804515625076207,0.017011305876707634,0.001424682817652745,0.0012273025572809406,0.00010538824300915009,0.00010530808285488647,1.0516422277717665e-05,0.0002796003871574124,4.528514264903891e-05,0.006878819885830253,0.0008371643773084239,-5.846702404051456e-05,0.00020197904665485115,50.0,0.001,0.0001,1e-05
79,10000000.0,10.0,-2000000.0,100.0,0.06954125220029372,0.016690531936920213,0.0014048526865819868,0.001200093420078681,0.00010308904179528921,0.00010294294910255105,1.032693476319318e-05,0.00027970526598080606,4.5791868797291334e-05,0.006788355129779312,0.0008293324362551519,-5.803614061019578e-05,0.0002021952817341142,50.0,0.001,0.0001,1e-05
80,10000000.0,10.0,-2000000.0,100.0,0.0710520808202394,0.01638200677556899,0.0013855995173165118,0.0011740700547555362,0.0001008788259729485,0.00010068342055552118,1.0150634675081661e-05,0.0002798021875677285,4.629909998261632e-05,0.006699952088441519,0.0008214444115584067,-5.761316038015696e-05,0.0002023732642903923,50.0,0.001,0.0001,1e-05
81,10000000.0,10.0,-2000000.0,100.0,0.07257759040171818,0.016084869211909627,0.0013669185572974878,0.0011491422642705693,9.876982827392745e-05,9.85222627664742e-05,9.980048155290684e-06,0.00027988936539658475,4.680341481323813e-05,0.006613521499088389,0.0008134884392582316,-5.71936385541131e-05,0.00020250300893117883,50.0,0.001,0.0001,1e-05
82,10000000.0,10.0,-2000000.0,100.0,0.07411772873338587,0.01579841034555724,0.0013487931610844943,0.0011252346718841541,9.677348560996271e-05,9.645421157415745e-05,9.812035344189039e-06,0.0002799701717967978,4.730349586337247e-05,0.006528885912303968,0.0008054413891988975,-5.677011423509602e-05,0.00020257236611438012,50.0,0.001,0.0001,1e-05
83,10000000.0,10.0,-2000000.0,100.0,0.07567244310322166,0.015521892730834987,0.0013312254597661224,0.0011022643235053518,9.489513706122579e-05,9.447624638304242e-05,9.649692877257842e-06,0.0002800420244702457,4.7796901138883146e-05,0.006445963423396428,0.0007973123140125497,-5.6333530240568986e-05,0.00020258166611095233,50.0,0.001,0.0001,1e-05
84,10000000.0,10.0,-2000000.0,100.0,0.07724168030033252,0.0152547214167135,0.0013142499241529113,0.0010801739799841887,9.313968848757757e-05,9.258455254893288e-05,9.495151620848829e-06,0.00028010736786320076,4.828044088194706e-05,0.006364600258651234,0.0007891191453581245,-5.587308402773961e-05,0.0002025398204165718,50.0,0.001,0.0001,1e-05
85,10000000.0,10.0,-2000000.0,100.0,0.07882538661677421,0.01499626659026039,0.0012978828095670187,0.0010589086252931834,9.151190272473433e-05,9.077239752636601e-05,9.34912019331011e-06,0.0002801649195455639,4.875213039774745e-05,0.0062847260292062754,0.0007808955576027656,-5.53763491365537e-05,0.00020246660659385086,50.0,0.001,0.0001,1e-05
86,10000000.0,10.0,-2000000.0,100.0,0.08042350784938948,0.014746037395181343,0.001282120593712647,0.0010384343235650831,9.001563020608778e-05,8.903314897113127e-05,9.213887847763616e-06,0.0002802203475578988,4.921478078211573e-05,0.006206207535626758,0.0007726628973547086,-5.483101805441597e-05,0.00020237529599996355,50.0,0.001,0.0001,1e-05
87,10000000.0,10.0,-2000000.0,100.0,0.08203598930166323,0.014503524403988399,0.0012669478568487602,0.0010187060722760225,8.865091518595572e-05,8.736353682119456e-05,9.091769697587628e-06,0.0002802725608475624,4.967358607017928e-05,0.006128994437873985,0.0007644604304649809,-5.422763052015271e-05,0.00020228047445235937,50.0,0.001,0.0001,1e-05
88,10000000.0,10.0,-2000000.0,100.0,0.08366277578559447,0.01426835509849142,0.0012523680721556474,0.0009996903665936059,8.741747208874706e-05,8.576015695580594e-05,8.978758537181058e-06,0.00028032430519213636,5.01321840229266e-05,0.006052993774100872,0.0007563294837572136,-5.356137891241041e-05,0.00020219102100412395,50.0,0.001,0.0001,1e-05
89,10000000.0,10.0,-2000000.0,100.0,0.0853038116235853,0.014040112624650746,0.0012383730134686538,0.0009813417672208489,8.631111490485692e-05,8.421824070902411e-05,8.870197468288225e-06,0.0002803724724893433,5.058754686853922e-05,0.005978178535213349,0.0007483162725685001,-5.2833069645946854e-05,0.0002021121010146692,50.0,0.001,0.0001,1e-05
90,10000000.0,10.0,-2000000.0,100.0,0.08695904065034629,0.013818441771194642,0.0012249333530442979,0.0009636241398495784,8.532269868006958e-05,8.273351346963702e-05,8.766650296645904e-06,0.0002804205106531775,5.1031696463924774e-05,0.005904465418823153,0.0007404356387316511,-5.2049416803100066e-05,0.00020203057751918627,50.0,0.001,0.0001,1e-05
91,10000000.0,10.0,-2000000.0,100.0,0.08862840621481893,0.01360290282007225,0.001212003012487281,0.000946489055294345,8.443512026391566e-05,8.130309186336265e-05,8.666888325161834e-06,0.0002804664938040763,5.145573473496432e-05,0.005831806158394923,0.0007326911074551301,-5.1221950464270646e-05,0.00020192587202621208,50.0,0.001,0.0001,1e-05
92,10000000.0,10.0,-2000000.0,100.0,0.09031185118211452,0.01339312891678389,0.0011995676211916401,0.0009298986273302154,8.362726256825957e-05,7.992282326937844e-05,8.572078396921013e-06,0.00028051330734619583,5.1855417378862446e-05,0.005760101866668563,0.0007250767028581165,-5.036494459113245e-05,0.00020177469220600356,50.0,0.001,0.0001,1e-05
93,10000000.0,10.0,-2000000.0,100.0,0.09200931793546951,0.01318874847738978,0.0011876159407645161,0.0009138107584512616,8.288338893715428e-05,7.858740729774707e-05,8.48394050081107e-06,0.0002805570201989049,5.223049204649427e-05,0.0056892908338730215,0.0007175927439927028,-4.94935609655116e-05,0.000201566346533526,50.0,0.001,0.0001,1e-05
94,10000000.0,10.0,-2000000.0,100.0,0.09372074837821767,0.012989482509774261,0.0011761013615933153,0.0008981981339736419,8.22057273267349e-05,7.729274959200875e-05,8.39621242693354e-06,0.00028059819562790766,5.2583673183628465e-05,0.005619285748559711,0.0007102164760652719,-4.8621084414384805e-05,0.00020129517762807107,50.0,0.001,0.0001,1e-05
95,10000000.0,10.0,-2000000.0,100.0,0.0954460839357783,0.012795046290104714,0.001164919500613067,0.0008830308702696581,8.160323013165161e-05,7.604079882818666e-05,8.307296758086809e-06,0.00028063426442089445,5.291751986505462e-05,0.005550046768065094,0.0007029097296285844,-4.7756193726219604e-05,0.00020096125536853975,50.0,0.001,0.0001,1e-05
96,10000000.0,10.0,-2000000.0,100.0,0.09718526555766108,0.012605250790272107,0.0011539626758725928,0.0008682919183509529,8.107931726346359e-05,7.483589773104167e-05,8.226627749196807e-06,0.0002806676477920659,5.3235465947043245e-05,0.005481542313249239,0.0006956264320994395,-4.690095100673252e-05,0.00020056111419340238,50.0,0.001,0.0001,1e-05
97,10000000.0,10.0,-2000000.0,100.0,0.0989382337194871,0.012419938429848305,0.0011431589045117704,0.0008539683111625545,8.06289841190756e-05,7.367208309976671e-05,8.15024725478996e-06,0.0002806954922186151,5.3543231683864644e-05,0.005413789470504372,0.0006883423518287013,-4.6054732077464455e-05,0.0002000924066828484,50.0,0.001,0.0001,1e-05
98,10000000.0,10.0,-2000000.0,100.0,0.10070492842502596,0.012238967674692713,0.001132500359807461,0.0008400521784218518,8.023657201077116e-05,7.254208424336333e-05,8.06946488570767e-06,0.0002807197169097397,5.384822183023285e-05,0.005346788365548639,0.0006810498740212401,-4.5220157300121385e-05,0.0001995496288703675,50.0,0.001,0.0001,1e-05
99,10000000.0,10.0,-2000000.0,100.0,0.1024852892082494,0.012062152831408282,0.0011220210496521966,0.0008265218909799079,7.987282633110826e-05,7.14474699238522e-05,7.9919199485174e-06,0.00028074252879086364,5.4154783892656465e-05,0.005280537645310818,0.0006737574431910351,-4.4403373609107005e-05,0.00019892844530553376,50.0,0.001,0.0001,1e-05
